,TL-hippocampus-R,TL-hippocampus-L,TL-amygdala-R,TL-amygdala-L,TL-anterior-temporal-lobe-medial-part-R,TL-anterior-temporal-lobe-medial-part-L,TL-anterior-temporal-lobe-lateral-part-R,TL-anterior-temporal-lobe-lateral-part-L,TL-parahippocampal-and-ambient-gyrus-R,TL-parahippocampal-and-ambient-gyrus-L,TL-superior-temporal-gyrus-middle-part-R,TL-superior-temporal-gyrus-middle-part-L,TL-middle-and-inferior-temporal-gyrus-R,TL-middle-and-inferior-temporal-gyrus-L,TL-fusiform-gyrus-R,TL-fusiform-gyrus-L,cerebellum-R,cerebellum-L,brainstem-excluding-substantia-nigra-,insula-posterior-long-gyrus-L,insula-posterior-long-gyrus-R,OL-lateral-remainder-occipital-lobe-L,OL-lateral-remainder-occipital-lobe-R,CG-anterior-cingulate-gyrus-L,CG-anterior-cingulate-gyrus-R,CG-posterior-cingulate-gyrus-L,CG-posterior-cingulate-gyrus-R,FL-middle-frontal-gyrus-L,FL-middle-frontal-gyrus-R,TL-posterior-temporal-lobe-L,TL-posterior-temporal-lobe-R,PL-angular-gyrus-L,PL-angular-gyrus-R,caudate-nucleus-L,caudate-nucleus-R,nucleus-accumbens-L,nucleus-accumbens-R,putamen-L,putamen-R,thalamus-L,thalamus-R,pallidum-L,pallidum-R,corpus-callosum-,Lateral-ventricle-excluding-temporal-horn-R,Lateral-ventricle-excluding-temporal-horn-L,Lateral-ventricle-temporal-horn-R,Lateral-ventricle-temporal-horn-L,FL-precentral-gyrus-L,FL-precentral-gyrus-R,FL-straight-gyrus-L,FL-straight-gyrus-R,FL-anterior-orbital-gyrus-L,FL-anterior-orbital-gyrus-R,FL-inferior-frontal-gyrus-L,FL-inferior-frontal-gyrus-R,FL-superior-frontal-gyrus-L,FL-superior-frontal-gyrus-R,PL-postcentral-gyrus-L,PL-postcentral-gyrus-R,PL-superior-parietal-gyrus-L,PL-superior-parietal-gyrus-R,OL-lingual-gyrus-L,OL-lingual-gyrus-R,OL-cuneus-L,OL-cuneus-R,FL-medial-orbital-gyrus-L,FL-medial-orbital-gyrus-R,FL-lateral-orbital-gyrus-L,FL-lateral-orbital-gyrus-R,FL-posterior-orbital-gyrus-L,FL-posterior-orbital-gyrus-R,FL-subgenual-frontal-cortex-L,FL-subgenual-frontal-cortex-R,FL-subcallosal-area-L,FL-subcallosal-area-R,FL-pre-subgenual-frontal-cortex-L,FL-pre-subgenual-frontal-cortex-R,TL-superior-temporal-gyrus-anterior-part-L,TL-superior-temporal-gyrus-anterior-part-R,PL-supramarginal-gyrus-L,PL-supramarginal-gyrus-R,insula-anterior-short-gyrus-L,insula-anterior-short-gyrus-R,insula-middle-short-gyrus-L,insula-middle-short-gyrus-R,insula-posterior-short-gyrus-L,insula-posterior-short-gyrus-R,insula-anterior-inferior-cortex-L,insula-anterior-inferior-cortex-R,insula-anterior-long-gyrus-L,insula-anterior-long-gyrus-R
CG-anterior-cingulate-gyrus-L,0.3330973586075162,0.28306430458258325,0.4588518756080352,0.3674054646974352,0.3944162802781058,0.3967584783168471,0.43852905280647225,0.17523263494974242,0.30889246605820353,0.3180189063721219,0.3242084471710472,0.1483264405202139,0.3405741515156814,0.008520906522815588,0.35986081522614916,0.25969781054343555,-0.11563967576889694,-0.12806258106412732,0.44948015715347167,-0.11063596753850886,-0.09047878199204064,0.3977361848286351,0.5455502496017957,-1.1102230246251565e-16,-0.1478890297398353,0.17498213530033227,0.29627927893772243,-0.09305561984702257,0.08167216724238824,0.270073948475172,0.429020042020974,0.13926937207645587,0.17782695686724065,0.9905043499872617,0.9495497141149487,0.5957187440635231,0.6067869195193382,0.5253294662141084,0.5627871912954139,0.22407535029696285,0.030226946180942488,-0.20700144538280943,0.02013595249467539,0.025744932912564744,0.589618359649046,0.8140471177310087,-0.04680256076670458,-0.3043734329216857,-0.020070648327815077,0.07237014466519967,0.656340906330465,0.6827702840698042,-0.0824748158467211,0.4126204837728567,0.015982512398344417,0.30475121310519393,0.17390941895387418,0.3304452265827869,0.24985787358442252,0.2487292471628636,-0.009193627497354754,0.19853778833349514,-0.10989285822051822,-0.21639544870253907,-0.0705089164133518,0.21247171104193002,0.5115043028618661,0.6023886416466695,0.024872349620015458,0.4172576515889903,0.5144251446773385,0.8039996828991092,-0.09065080792365865,-0.3345285665837422,0.4159609591919597,0.11170728864275886,0.23285835926660936,-0.22776402920134936,0.45086174717793087,0.3714885108464004,0.592322405779261,0.43821875025461265,0.315426333246727,0.49085669561806444,-0.14734078082693597,0.11793938671576955,-0.4072922313229739,0.06091852260011294,-0.3230402194854093,-0.6548041431478322,0.5252882999016109,0.3667425631419992
CG-anterior-cingulate-gyrus-R,0.33005650762389155,0.25476129737637493,0.3431483533223253,0.37530714285226036,0.4316091523431847,0.48513653630372583,0.44479321511244607,0.2627679382273372,0.1680759399143827,0.28002665650869313,0.24462916494567605,-0.030192860394805343,0.2465465701635402,0.036722795160497645,0.5383974203552697,0.4810187641922826,0.07034343098660668,0.02219268758489828,0.5632967117092667,-0.10749983918854822,-0.04155662168659479,0.1925335330752473,0.2844150930819468,-0.14788902973983542,-1.1102230246251565e-16,-0.196576731564678,-0.20962197716720393,-0.3985251527513801,-0.00233777878661523,0.025945142405735477,0.28650813032926875,-0.008812752642404359,-0.11726359667210068,0.7998590756254804,0.7692596408538193,0.3935946489870352,0.3713588017867973,0.19449791436968566,0.20335609782428252,0.39818729412730947,0.18096494708144778,-0.12588046677916992,0.23764579821433346,0.24934077518735065,0.7353181879933104,0.7532041126248588,0.2750749485994746,-0.09243983107980022,-0.1730723860852752,0.11385789135790453,0.2522344374673658,0.21681338455167382,-0.4569938681196468,0.07038858317286958,-0.35842812162940635,0.035934434399609694,-0.020242930149733496,0.045201587776997565,0.09726453867403456,0.19310780069694017,-0.12824916141409393,0.06292932961227171,0.05782418724409846,0.036442999550566665,-0.01945679138600173,0.19571716214565418,0.04799297238164404,0.07327513527037947,-0.3742676890258331,0.004826945168995969,0.049271198394177644,0.4379324255076266,-0.14539256710817045,-0.4026110172181898,0.17521365633686142,0.03680724304370672,0.07407029267862597,-0.34807639877082924,0.3578880338363637,0.6043271388685274,0.35728392377674734,0.19186238221979943,-0.008750664326681867,0.258884454622951,-0.5797524064705524,-0.03394831025047321,-0.2805158889145962,0.08923537652129507,-0.4974279443236331,-0.45574700186090056,0.2902866489985435,0.18636421274809067
CG-posterior-cingulate-gyrus-L,-0.44000605194269043,-0.5717044815294071,-0.11472334420064764,-0.45130053936459696,0.015658971722680604,-0.027212413541344377,-0.048557671424977925,-0.11994679558110763,-0.44160377046904753,-0.6337435592102711,-0.39375844384162717,-0.311082952341073,-0.11298846867144424,-0.1614256439490971,-0.555650901052297,-0.5864777913296255,-0.5102595609814641,-0.5065991899871349,-0.38642661853886073,-0.44911184685846944,-0.3838711212520604,0.3039359532635052,0.29412474846931136,0.17498213530033224,-0.19657673156467803,2.220446049250313e-16,0.043672537410252565,0.08069896912034424,0.1262011970718976,-0.22142716624137931,-0.26699206550381277,0.39329611718586166,0.43267953039261975,0.058165589817739394,0.027831579718024135,0.021707680105254396,0.08728838515744736,0.17653693155211292,0.2454160430360785,-0.08416149072859636,-0.060492383581229665,0.18295573369165716,0.3368210134517307,0.16732498958339787,-0.5598606401009966,-0.4813434737456671,-0.4698552102039366,-0.6205408837445255,0.018936753351080637,0.14774254131141223,0.45447526937969945,0.3929928318691216,0.711015777727368,0.866947663678628,0.1707327343694925,0.10340314541083306,0.32953937913267334,0.3156826036277871,-0.22858604828348256,-0.3899383995213964,0.04341544637130024,0.23557851483394754,-0.18557519020699678,-0.0869991768961894,0.07594838941816515,0.23412273236336362,0.6730969552922579,0.7138387984435804,0.7985697806473709,1.029954797318633,0.8310536817017773,1.0211666774774157,-0.2831206985009025,-0.43231640804138805,-0.3353870786626689,-0.3836043842489776,-0.011687143281456064,-0.10829467357364383,0.1706139173498785,0.09165905919452261,0.2245554626719996,-0.12997195783523086,0.28031686627972774,0.12459603663933141,0.053028919259837576,-0.09209646843042485,-0.6685610594531051,-0.37146094901394133,-0.026355278417352523,-0.37023314197168045,-0.24736298415710145,-0.2533196670782515
CG-posterior-cingulate-gyrus-R,-0.4281712481942225,-0.46366976264416515,-0.034959616608117416,-0.2483084870189768,0.04292892497872064,0.14268726367200377,0.13307888060973475,0.16004325027109695,-0.42616164781790944,-0.6162886246756555,-0.2819511659284941,-0.07601516992973284,-0.12859117387098531,0.06692459628298641,-0.48773311937025887,-0.6008546930172591,-0.5800326728000744,-0.5913998103105633,-0.650117180723526,-0.1714925630436167,-0.20228557289826196,0.4761742247399209,0.4107401238456344,0.2962792789377224,-0.20962197716720396,0.043672537410252565,0.0,0.09568073433715407,0.09429792696235939,-0.11343429480236455,-0.16954419305622415,0.5165030935836546,0.6118913108385647,-0.3379890520988159,-0.333610359885684,-0.20862838328774574,0.01509692487618658,-0.004521900801132017,0.09824541324742186,-0.30860773329008834,-0.2808169726586026,0.07038831688739886,0.2610956774176717,0.16420687336899126,-0.7076441677987941,-0.6844412737174994,-0.4208551242066645,-0.4316974861629008,0.23829202096174182,0.3943965995596604,0.2630733309869305,0.19013164335395444,0.4521198854277755,0.6302684039170439,0.12892189054741854,-0.09355555691472689,0.27171522094382783,0.3532410659542052,0.01937366733546836,-0.20877838402952142,0.21626460685523086,0.3624694881760413,0.15926274144462105,0.22853212356299835,0.3130639055475848,0.34652734743733765,0.4751220694577566,0.47543110153668783,0.673287732085726,0.7374677212465939,0.6136285106978384,0.6930898658506475,-0.20617995310191073,-0.4296682095632497,-0.17052176424872317,-0.17648804764839693,-0.14250268946646572,-0.18556634337357839,0.41059741068467337,0.3462155675706365,0.2231222829305628,-0.16899090599290734,0.13331835258159602,0.03569078568486761,-0.10290206083355047,-0.10590029285264968,-0.44858607498554903,-0.1011972891387719,0.10244217072004154,-0.13449894961007994,-0.2624099095568059,-0.13450733968871967
FL-middle-frontal-gyrus-L,-0.46882673198668073,-0.5191265861413841,-0.24521203375415096,-0.48204790367392125,-0.5966774391869525,-0.6732464821704347,-0.7721584483746049,-0.5509387792801435,-0.42408488594470817,-0.6947096987681896,-0.4139390240406195,-0.12703186264556512,-0.3126131549531814,-0.08037923042677192,-0.5785885283859995,-0.7177549776876935,-0.5273296236220113,-0.4158561677798873,-0.5879854903466981,-0.4636599911292003,-0.5319380431150202,0.7290063375433455,0.5803830731584423,-0.09305561984702257,-0.3985251527513801,0.08069896912034419,0.09568073433715407,0.0,-0.2422912585103597,0.3468833655589663,0.01342671359295701,-0.04740487060943599,0.16491719289379614,-0.22946065950252795,-0.3051421117204081,-0.3569447082814855,-0.4587234414022653,-0.0026724607834280323,0.030835972164627357,-0.22312845057983688,-0.17779664514971877,0.24420881945874365,0.7068577924979877,0.07292734064532269,-0.761247965721505,-0.9971307092076218,-0.4905128542801872,-0.3930263754988641,-0.1376792641389234,-0.208570488518098,0.19555864447694332,0.17936024653375618,0.3223652825933204,0.5592953031521423,-0.10714636253466814,-0.10337981905897614,-0.11478109119538882,-0.1828276525880279,0.03983750010690956,-0.5403919087552819,0.044575588805977284,-0.03134900147331804,0.6030317951260609,0.5852377599339808,0.696123694124076,0.8971275829669776,0.39110389025761205,0.26702880068266216,0.42835417577926876,0.37449848536088903,0.27849050564315064,0.44906033325048766,-0.31118271487570415,-0.49793044532133923,-0.7076844585447074,-1.0254085694379647,-0.10310671903879245,-0.13139396035663067,-0.10764741237303416,-0.5316261707985683,0.10628907087184264,-0.43263227067678467,0.3047666659414276,0.07397228073664552,0.11537471721843925,0.24862495265756085,-0.5842451357117548,-0.31139312934817465,-0.41146453361046953,-0.5529431106033385,-0.3184795213992766,-0.2790963881954509
FL-middle-frontal-gyrus-R,-0.6798380726166624,-0.4912100569200225,-0.41124185862405005,-0.5524556282992292,-0.6212707571791531,-0.5473798732507764,-0.5856597474069357,-0.47228230078953803,-0.4213016865350988,-0.4361380198755031,-0.5110710901610133,-0.3920604511746381,-0.17192936928961072,-0.16979403389353606,-0.565361950870054,-0.6324319780249952,-0.3469282621323846,-0.23278588955926083,-0.2690523133432673,-0.4836986438533706,-0.44824156589014463,0.6352360434736759,0.6971964047170266,0.08167216724238824,-0.0023377787866152577,0.12620119707189764,0.09429792696235928,-0.2422912585103597,0.0,0.09106954971307202,0.00024622351556247146,-0.00908536139837457,0.15398671327973013,-0.1348257827048241,-0.22103309215971956,-0.18161023128261775,-0.3469497989289797,-0.13299022874560879,-0.0991416950170213,0.06047817950310391,0.07021738781835543,0.2039722784602943,0.5862317206757759,0.3315362600943869,-0.5186803687053592,-0.654108582029531,-0.49994226715224743,-0.30220267677985546,-0.4279214010408525,-0.11208372845100245,0.050031553660494776,0.0749095273685656,0.1626119185817402,0.3899516433602802,-0.31604577987745364,-0.06114419567031004,-0.25223419484255677,-0.04035182757045219,-0.35213484151863916,-0.5573344479513519,0.03703502303775441,-0.03287192301559411,0.5984503688420574,0.7075457404436489,0.6971232807137852,1.0071318242835727,0.21912240665653646,0.18545019170343072,0.21288500546649577,0.35671560222786214,0.2511396730700385,0.24657445009537018,0.014072013440863423,-0.2237896020819062,-0.48403661732463554,-0.6428992240735607,0.131333070685323,0.012818745565289072,-0.22954035095832115,-0.44339355178542067,-0.10627344374416792,-0.21794965764371277,-0.041982832894796776,-0.11553493807901316,-0.17426789423631833,0.10857599588289607,-0.5545114910364053,-0.4189115476165801,-0.4493989870429705,-0.2187031327064381,-0.3771495059247986,-0.30398950771024014
TL-posterior-temporal-lobe-L,-0.9141827490801693,-0.9092898003296763,-0.6759439633385725,-0.7138828338518004,-0.11608623260963427,-0.03546536102167773,-0.011105208866827122,0.12708323676458597,-0.8486933814779042,-0.9023362474182335,-0.31751728929127426,-0.13589471903881345,-0.41501789038183623,-0.2312515304804023,-0.7052361375613502,-0.6798910208031389,-0.6399157022827694,-0.5492942772789882,-0.855001032702901,-0.19568814989323277,-0.20858403849192933,0.0572869997405559,-0.12669296313047296,0.270073948475172,0.02594514240573559,-0.22142716624137926,-0.11343429480236458,0.3468833655589663,0.09106954971307205,0.0,-0.2311975614414573,-0.036431147012126575,-0.1631354916732757,-0.6966910047309852,-0.8067511252126196,-0.6274171277288453,-0.6085512906466971,-0.39540008015662176,-0.38932227967417243,-0.5177964417828942,-0.429428622786437,-0.13403398486128537,-0.3433110310851337,-0.11455985675464214,-0.8632045265878661,-0.7490097098949302,-0.4251482538258986,-0.37904846321465674,0.1939939603568828,-0.20177186940504274,0.09322271828984155,0.061265345582849906,0.594211378516846,0.32123852565489797,0.26993248742957054,-0.11846558782979005,-0.030994500445587547,0.006977305946822873,-0.23688033438218248,-0.4623133187198002,-0.20111155120190555,-0.3245456872188267,-0.037765019264956456,0.1151758803653605,-0.024572875289282675,-0.22307104004612843,0.14933599870531963,0.09066700310431353,0.6363027401965098,0.4231001801117898,0.49070968203558907,0.3048554610342495,0.13817278945814476,-0.019757210823582616,-0.27700506846860323,-0.2945210639058406,0.09693022627707273,-0.011187712217270052,0.23397473207872538,-0.08705582313991392,-0.28312888872847164,-0.5644380974423918,0.11966645066261175,-0.1575087720049635,0.527070980718995,0.05312981194676897,0.10835998781446857,-0.136998503821873,-0.09704975369174591,-0.19960001453169662,-0.2876163013159207,-0.28063571396143316
TL-posterior-temporal-lobe-R,-0.6643126014935286,-0.3651215234645226,-0.2770324781836133,-0.295449115729825,-0.09947529596963897,0.02887339654474319,0.035620803710095184,0.08640720644825796,-0.5744568103360307,-0.5103581779781704,-0.27493917944502333,-0.26509911620266946,-0.23886580273724495,-0.247292951959494,-0.4951460555418992,-0.308441575527354,-0.19359252647484138,-0.14536222171451035,-0.43339170614695843,-0.17803362821982877,-0.09626774954577116,-0.145632703605394,0.05176064726790397,0.42902004202097405,0.28650813032926875,-0.26699206550381277,-0.16954419305622412,0.01342671359295701,0.0002462235155624437,-0.2311975614414573,0.0,-0.20120873026041344,-0.2590633244819635,-0.5632409377634898,-0.8370923284797991,-0.3374273086999503,-0.4011541970726232,-0.407606827777515,-0.44781455194048064,-0.4779328280566092,-0.34826947835533506,-0.10674079042965447,-0.17344035843303812,0.1514174957779798,-0.7956022070524613,-0.4858383393107042,-0.4525966429438349,-0.022261645448746953,0.05216825961305107,-0.0937016807922793,-1.9744637115487462e-05,0.09836086281161868,0.27246997584506916,-0.013821648204826564,0.07180954689729666,-0.07536406882674723,-0.201833091867526,-0.12352947697871972,-0.4267139828117578,-0.513206605411245,-0.3162891167049074,-0.4569772465880011,0.07494459496414549,0.2846589504108524,0.08207464752178648,0.10101366635030737,0.09488101657189074,-0.08431150168052845,0.19206005238018858,0.07809629416010368,0.35697310584497044,-0.01553332529569773,0.6462099253390452,0.6001999693962943,0.21382285367283146,0.20763673335741556,0.34839535135863214,0.3308353561683421,0.1180940109671669,-0.01837093291670383,-0.770444698135365,-0.3844200299315518,-0.19568801693366775,-0.3827204935428594,0.2390767994355022,-0.0016170329371849035,0.11412885485134668,-0.055955805250766655,-0.1997777575824163,0.06353934246146256,-0.44230690307475473,-0.2648518754477714
PL-angular-gyrus-L,-0.7082428957301774,-0.6086618423404843,-0.6977126674516341,-0.610739369802091,-0.7376800960026044,-0.5235069519549711,-0.5887957314443113,-0.5878535886015694,-0.7251451881397444,-0.6758289133491879,-0.4802237940988411,-0.2995151935362874,-0.3107445174586764,-0.43659521952491254,-0.775087781367188,-0.8691418231037653,-0.6575724930230714,-0.5487013491433105,-0.5021076269911634,-0.2666840451244762,-0.24074052282792238,0.16114889293871631,0.08862518833005484,0.1392693720764559,-0.008812752642404359,0.3932961171858616,0.5165030935836546,-0.0474048706094361,-0.00908536139837457,-0.03643114701212663,-0.20120873026041344,0.0,0.16158698947790284,-0.2523324875312273,-0.21435215255989754,-0.0891131480705559,-0.3062181179284108,0.0966416940036347,0.1623102058042727,0.15247123855981215,0.11163308274454793,0.09275567352242613,0.3462988460410714,0.21402293614520812,-0.48568731441789026,-0.7085717467017361,-0.3462621081660149,-0.36899895240254704,-0.21186996853393536,-0.12787837232358912,0.015752052957616836,-0.07801479449300205,0.19113036528948946,0.28126553501091656,-0.14059047515113787,0.0023448982611949942,-0.06249291235200788,0.04744145960667545,-0.1789567712099622,-0.4145608950940988,0.07148214645057671,0.2289519927015567,0.12960666088493147,0.21509028176448242,0.35260915462056347,0.3452459340099847,0.17712119159566173,0.1678304489467904,0.2796943182280967,0.2655803872804125,0.2743072696081205,0.19980114047894804,-0.3421927084915567,-0.4525220962550702,-0.4878198855631897,-0.5598934252835593,-0.20852591790193548,-0.16905629472358255,-0.41951449148355224,-0.41866473754475936,0.1704345210687347,0.020195094284606363,0.15218715804268595,-0.03237578612573594,0.22810058747831063,0.36428197848652233,-0.5800591929807244,-0.270293615351698,-0.26109946648158266,-0.2191096611258302,-0.1497077578768579,-0.1701630151106422
PL-angular-gyrus-R,-0.5269287912590623,-0.37111643466805916,-0.4030653188660102,-0.5441255725212042,-0.37040336725848766,-0.22438167339987325,-0.2635753856055643,-0.4220229387588831,-0.5171780263048182,-0.3634931196961907,-0.2982684755717812,-0.1096322545384569,-0.056990246503968944,-0.3626466737536941,-0.43187576468435673,-0.4278059742400444,-0.3653904601273993,-0.3570032901209502,-0.08128579326190033,-0.026168469428348613,0.07169461641666507,0.11367193509783353,0.1489689881983832,0.17782695686724065,-0.11726359667210069,0.43267953039261986,0.6118913108385646,0.1649171928937962,0.15398671327973013,-0.16313549167327573,-0.2590633244819635,0.16158698947790284,1.1102230246251565e-16,0.2815895982191067,0.19565774838909453,0.32413325103123763,0.02018055539589353,0.4580691248438802,0.4806541352451492,0.38087959549106765,0.29906091287263625,0.11260767304703798,0.30439134593402484,-0.053934573129240104,-0.11173509611274551,-0.23818263754481447,-0.482506257663878,-0.44865788331922574,-0.04961303727449917,-0.1705531905336799,0.3104048170790311,0.3446691697928826,0.641681808616746,0.7326060234655495,0.1630969183028086,0.23766297752841148,0.2888652145788483,0.2955788023567356,-0.31407663382052015,-0.4675803371321634,-0.007251872886054445,0.038464461901464464,-0.20384379151973658,-0.2664790354144504,0.16853678603467742,0.21954952568192654,0.5640680104801821,0.6433448501310413,0.6423207947658448,0.7701226066940666,0.7644712700301967,0.7352748652376677,-0.2833534037155223,-0.17864027122370266,-0.012148318118640589,-0.2164325941509327,0.13838761070244865,0.22184783329478974,-0.09814119621177982,-0.3317234495272108,0.12167404868890841,0.138951425994713,0.4494977891532351,0.15271495320798184,0.4954569587651406,0.4015309229600808,-0.27568281801444433,-0.22787720522002108,-0.12554681502387816,-0.023373396473949433,0.013910534535141211,-0.07815934194005159
caudate-nucleus-L,-0.7201787946929684,-0.7784174533110432,-0.401583112926032,-0.5207064737105915,-0.15545102556153167,-0.2048463630247358,-0.20641356592893453,-0.1710254617338312,-0.5566458967663266,-0.6913218027335678,-0.7565680822526487,-0.5771837795249184,-0.3998119298354117,-0.49118007203709135,-0.2462694873237748,-0.40090302820883716,-0.2240526418049027,-0.27786717696218816,-0.2634271132028618,-0.26731788728857,-0.23364317616350044,-0.1475985874671771,-0.03744007830946909,0.9905043499872617,0.7998590756254804,0.05816558981773934,-0.3379890520988159,-0.22946065950252792,-0.1348257827048241,-0.6966910047309852,-0.5632409377634898,-0.2523324875312272,0.2815895982191067,0.0,0.11094053961538286,0.17581776367839969,0.07523158904952953,-0.2472521675317404,-0.2717336844303775,-0.21577513218334055,-0.2199464575788967,0.7421117569675534,0.4504806872936054,1.0949076258383201,-0.4664434480460582,-0.3899790200799657,-0.5360664074844742,-0.20740578953910968,-0.19528839630139339,0.01581047525931603,0.35620146558429444,0.2712884296034155,0.1850011888269891,0.32112290952864986,-0.027402521607158836,-0.026360153667115194,-0.02383887376824606,-0.04643529570787541,-0.4949538923129253,-0.6377276855439797,-0.42530021678245444,-0.271358390417184,-0.27044524084729094,0.03322640585475481,-0.20984374366977657,-0.07749206323228874,0.41854094104919315,0.2144997408761859,0.098570036637092,0.5105945826240061,0.5700938882021812,0.6729724924202193,0.5270924072301402,0.3687208512946035,0.11824528559731723,-0.007607827096347386,0.5654193989343973,0.6428798091174965,-0.302158414077067,-0.22099642448796553,-0.20965769887716507,-0.22656552693129733,0.2951905561197391,-0.11295359143369849,0.08104816172187304,-0.033462972666831375,-0.4567730109124804,-0.5694902508608095,0.4638192717213211,0.23552457711732264,-0.45092070672148865,-0.5273203140490136
caudate-nucleus-R,-0.8306023569711338,-0.6942163768238289,-0.36044283777292185,-0.43210278831362675,-0.3218168769666973,-0.2489434358853435,-0.3344676019977855,-0.16593900722815857,-0.6879611589157303,-0.7036381743908171,-0.8974896751361687,-0.6823318605773893,-0.5051623830996939,-0.5019726471519046,-0.4840929777043229,-0.4995593223041054,-0.15482445890402627,-0.18245229066559043,-0.203494930364269,-0.22183590369457878,-0.31410699191066377,-0.24624994073221906,-0.13493527116914916,0.9495497141149487,0.7692596408538193,0.02783157971802408,-0.333610359885684,-0.3051421117204081,-0.22103309215971956,-0.8067511252126196,-0.8370923284797989,-0.21435215255989754,0.19565774838909453,0.11094053961538297,-1.1102230246251565e-16,0.19477688779701247,0.0032837441078691354,-0.1359089317852984,-0.26523501423856555,-0.18735006326273496,-0.1734075077137061,0.8997567624937739,0.6532264603412938,1.1200594295618314,-0.5999216476183914,-0.359064406745115,-0.6995495125216371,-0.010888348468097886,-0.3213452260974785,-0.09691397525296114,0.3252682191220741,0.22565348229654625,0.20803802720737133,0.18969126373683737,-0.15217489336325457,-0.224349768357053,-0.16562181838407097,-0.24516523413528057,-0.7014515436497681,-0.8923971414601064,-0.39800437519104387,-0.3628107703109671,-0.1912706397741856,0.09501161320032495,-0.1229517974369737,-0.030883505575396736,0.3425181484038955,0.07163765334809485,0.10992101507476429,0.36205211820238425,0.5758280366053928,0.4676465150550373,0.5038901331658416,0.531767655963479,0.11498824424297938,-0.09093611823051045,0.4992275019995501,0.6972729308780189,-0.4195120845958426,-0.3960403391446041,-0.3733685564976341,-0.47126869345790295,0.49774212115799976,-0.10712351940274584,0.1892667193796812,0.05643453892613043,-0.38718221119459456,-0.6061345088651001,0.26969610923828247,0.21501120874397303,-0.5350040931571046,-0.628900656562275
nucleus-accumbens-L,-0.35385909445150954,-0.29648588256060376,-0.2131528796119182,-0.31717474877616214,-0.05678344533171795,-0.09942222931409476,0.1686434426192236,0.06298724152141412,-0.5693387300607169,-0.5367983283791067,-0.48078330918296974,-0.34490868739685754,-0.028875320502741275,-0.20169925709773656,-0.2458228927607654,-0.09792578523121667,0.09263797101805814,0.0931013242822526,-0.3127566031605155,-0.08281015902506439,-0.14841889036144154,-0.20314997807531718,-0.014160034211638181,0.5957187440635232,0.3935946489870352,0.021707680105254368,-0.20862838328774574,-0.3569447082814855,-0.18161023128261772,-0.6274171277288454,-0.3374273086999503,-0.0891131480705559,0.3241332510312376,0.17581776367839969,0.19477688779701247,0.0,0.14145969657268376,0.07378334737246561,0.10005223024786042,-0.5406519641985768,-0.38971745501245403,0.3720615320931461,0.13395711327684445,0.8309430713222682,-0.3657114324465736,0.0242162374681959,-0.38891676774351885,0.07987048968360282,-0.2782136726355775,0.0457438795356514,0.21989314684090006,0.23452204621930156,-0.12206251533197664,0.05918773656151786,0.15159060076311132,0.22465850654950378,-0.26841133837880904,-0.22963236431305276,-0.3009264738566019,-0.443146117055601,-0.16821123018676848,0.04439106229443303,-0.2350735272845867,0.032601721653915616,-0.14622208147214633,-0.13678422415128677,0.3255506145913505,0.23259307657434813,-0.18958092831479245,0.2968424369407135,0.20770306180039697,0.5262778354897764,0.5068463157556486,0.43833998544844804,0.16210580113570555,0.21193500065128323,0.4936599974005531,0.3204484821659518,-0.10112698148423768,0.006376093425870616,-0.2585402067579808,0.033571058132252585,0.18894236620944382,0.1222096652271756,0.12410440598877331,0.15073211762472669,-0.14489095098365531,-0.1830139668775349,0.4320424290813251,0.20885492829650226,-0.30345888109398195,-0.1525293741675522
nucleus-accumbens-R,-0.4085278285190917,-0.2732458493233224,-0.18023724140945238,-0.16905567029592863,-0.4536197454758746,-0.32823405461265226,-0.33650891685518036,-0.28563422092569496,-0.7873452668570414,-0.7269149834820896,-0.41582704374681245,-0.3403977880329738,-0.4020253673728543,-0.39272122716136565,-0.5056605127794166,-0.43536276976835947,-0.16536672179429598,-0.13263154492273418,-0.148293110172913,-0.02803783830347234,-0.012006594959455663,-0.18263084246300199,0.04114893580855791,0.6067869195193382,0.3713588017867973,0.08728838515744736,0.01509692487618658,-0.4587234414022653,-0.3469497989289797,-0.6085512906466971,-0.401154197072623,-0.3062181179284109,0.02018055539589353,0.07523158904952953,0.0032837441078693574,0.14145969657268387,0.0,0.03991158226174485,0.10378326160154705,-0.15918506527671838,-0.045015893276783736,0.5234763332402039,0.5336214492486935,0.8765595176978287,-0.3057027614554896,-0.04730543746869653,-0.26615058308399236,0.145264146079433,-0.39403236074642584,-0.21594289686405038,0.1300787186153986,0.1167630477999716,-0.2999797141864726,-0.2357226941356187,-0.1471583098273867,-0.16474591531357433,-0.40898682674675235,-0.3369410026437409,-0.43276122933560607,-0.622730163878234,-0.23749700056708814,-0.031864787840715836,-0.0596101155709205,0.11013226367722552,-0.02117455729384577,0.10661381082067224,0.10694630461901936,0.010707898737822963,-0.33276165086054654,-0.05203879993654381,0.1266484466205034,0.3183669324824758,0.45843730842732466,0.5238429662870043,0.19841693532715882,0.028110136732363178,0.39969549524249137,0.4871066703989439,-0.34044468345844625,-0.121702539368234,-0.4012548109780793,-0.12208075367471721,0.2496362114798557,-0.2476578069500751,0.2638215963190321,0.1236056573235918,0.008590720572000998,-0.25245692643544054,0.3058034394478503,0.1540086626951614,-0.1439352875642697,-0.05244186517302496
