,TL-hippocampus-R,TL-hippocampus-L,TL-amygdala-R,TL-amygdala-L,TL-anterior-temporal-lobe-medial-part-R,TL-anterior-temporal-lobe-medial-part-L,TL-anterior-temporal-lobe-lateral-part-R,TL-anterior-temporal-lobe-lateral-part-L,TL-parahippocampal-and-ambient-gyrus-R,TL-parahippocampal-and-ambient-gyrus-L,TL-superior-temporal-gyrus-middle-part-R,TL-superior-temporal-gyrus-middle-part-L,TL-middle-and-inferior-temporal-gyrus-R,TL-middle-and-inferior-temporal-gyrus-L,TL-fusiform-gyrus-R,TL-fusiform-gyrus-L,cerebellum-R,cerebellum-L,brainstem-excluding-substantia-nigra-,insula-posterior-long-gyrus-L,insula-posterior-long-gyrus-R,OL-lateral-remainder-occipital-lobe-L,OL-lateral-remainder-occipital-lobe-R,CG-anterior-cingulate-gyrus-L,CG-anterior-cingulate-gyrus-R,CG-posterior-cingulate-gyrus-L,CG-posterior-cingulate-gyrus-R,FL-middle-frontal-gyrus-L,FL-middle-frontal-gyrus-R,TL-posterior-temporal-lobe-L,TL-posterior-temporal-lobe-R,PL-angular-gyrus-L,PL-angular-gyrus-R,caudate-nucleus-L,caudate-nucleus-R,nucleus-accumbens-L,nucleus-accumbens-R,putamen-L,putamen-R,thalamus-L,thalamus-R,pallidum-L,pallidum-R,corpus-callosum-,Lateral-ventricle-excluding-temporal-horn-R,Lateral-ventricle-excluding-temporal-horn-L,Lateral-ventricle-temporal-horn-R,Lateral-ventricle-temporal-horn-L,FL-precentral-gyrus-L,FL-precentral-gyrus-R,FL-straight-gyrus-L,FL-straight-gyrus-R,FL-anterior-orbital-gyrus-L,FL-anterior-orbital-gyrus-R,FL-inferior-frontal-gyrus-L,FL-inferior-frontal-gyrus-R,FL-superior-frontal-gyrus-L,FL-superior-frontal-gyrus-R,PL-postcentral-gyrus-L,PL-postcentral-gyrus-R,PL-superior-parietal-gyrus-L,PL-superior-parietal-gyrus-R,OL-lingual-gyrus-L,OL-lingual-gyrus-R,OL-cuneus-L,OL-cuneus-R,FL-medial-orbital-gyrus-L,FL-medial-orbital-gyrus-R,FL-lateral-orbital-gyrus-L,FL-lateral-orbital-gyrus-R,FL-posterior-orbital-gyrus-L,FL-posterior-orbital-gyrus-R,FL-subgenual-frontal-cortex-L,FL-subgenual-frontal-cortex-R,FL-subcallosal-area-L,FL-subcallosal-area-R,FL-pre-subgenual-frontal-cortex-L,FL-pre-subgenual-frontal-cortex-R,TL-superior-temporal-gyrus-anterior-part-L,TL-superior-temporal-gyrus-anterior-part-R,PL-supramarginal-gyrus-L,PL-supramarginal-gyrus-R,insula-anterior-short-gyrus-L,insula-anterior-short-gyrus-R,insula-middle-short-gyrus-L,insula-middle-short-gyrus-R,insula-posterior-short-gyrus-L,insula-posterior-short-gyrus-R,insula-anterior-inferior-cortex-L,insula-anterior-inferior-cortex-R,insula-anterior-long-gyrus-L,insula-anterior-long-gyrus-R
CG-anterior-cingulate-gyrus-R,-0.10597151676751305,-0.0704642244751771,-0.06296411770822133,0.035427897657873755,0.18813786741876684,0.36686100062768,0.3542188678419705,0.3164158892702474,-0.035646417086435636,0.04676512866099005,-0.2839718017510849,-0.43768592431103853,0.130273644033082,-0.0219970406955192,0.27425889142491094,0.30673125489417385,0.1115321692242765,0.0393786602390866,0.3459109251729168,-0.19186438412322576,-0.042423864698458845,-0.35012073169676833,-0.264903467853687,0.6891029181302942,0.9999999999999999,-0.0294492844991236,-0.020117287428866558,-0.08985976539207176,0.1935193865754863,-0.38049056579061363,-0.22672608505944242,0.0039246665779292915,-0.05346986715134933,0.5009950892053019,0.4488515058837486,0.18946372688409996,0.20916671748671642,-0.053474610336573206,-0.07698471330900983,0.3321804175759112,0.21412120624281883,-0.028050915941810965,0.06264895571062075,0.7517861642519075,0.2674643876698707,0.5523824447212048,-0.15947062409480212,-0.08901803268646595,0.0422282315067002,0.1902308423414966,0.15765426476339017,0.13319247292621988,-0.3990783562897349,-0.14963092437150302,-0.031045603385280687,0.16059840494219507,0.2155803803800921,0.3115940778060859,-0.28886568848398203,-0.10834769119667513,-0.24685671885548474,-0.178485009356491,-0.24236753625548704,-0.08432373354091299,-0.2563340203596285,-0.1281118578361208,-0.04069856314207241,-0.09707999272444486,-0.24319692365647577,-0.11815003208164541,0.08320072871438391,0.09954266836852664,0.4386500188005253,0.2757370745915181,0.30607044813572976,0.23805310538435798,0.5119542445921621,0.2934462139157427,0.13107159473958446,0.21753662146416772,0.10985838062219704,0.010701248139028237,0.1693740048341685,0.0266594874786387,-0.1960824219314459,-0.16409320307819256,-0.14779579218537411,-0.16235631684804672,-0.05743176754316687,-0.023267471938821224,-0.03123652791202731,-0.19756191141114182
CG-posterior-cingulate-gyrus-L,-0.3441133897288418,-0.3929054204424435,-0.28775633237936243,-0.46129281052678267,-0.26026592498664675,-0.2547915159974622,-0.13964668592518814,-0.1506076499403576,-0.21154466649482118,-0.38880991083410743,-0.33221264277136064,-0.0014701270354856191,0.0996066690692361,0.12789838365145217,-0.4011580658305385,-0.399182951552354,-0.4733800438831794,-0.5154088577784377,-0.5109517397240522,-0.03142897828189466,-0.1738444644858115,0.15980927557259528,0.09980725808604439,0.3982046695891093,-0.029449284499123596,1.0,0.8704348477446457,0.5633069356204118,0.47468689680615667,0.12576011551900995,-0.09883863525472496,0.6326519394061688,0.6293191240554437,0.3851419128976052,0.39177934528461505,0.23018221696687904,0.21991769348592605,0.559735569124929,0.5599622176591036,0.08107889586906197,0.03641167065852568,0.16120816156888104,0.1949567650428951,-0.08781356580694537,-0.4364723901212577,-0.18906810996847215,-0.5700277765405424,-0.5597647765222571,0.360344749807532,0.2826106066400843,0.3940295727264355,0.35778572989368446,0.4432660370422908,0.5373086139525896,0.5764688132880484,0.3724144082591988,0.7335126904917395,0.735021931427412,0.13543449149216946,-0.13669631731120505,0.6220769730817256,0.6395417906831423,-0.06055262830526182,-0.07987803952605174,0.2236370547377361,0.20057008513469268,0.6019019269867377,0.7164918203222932,0.5780797230086477,0.6063487897275336,0.5529457949839574,0.580901744238852,-0.1455153502703398,-0.29171287710353544,0.15694895438357168,0.024793900674100703,0.1677697804919322,0.138256932698592,-0.14833053438656832,-0.258820154770694,0.6282289557695895,0.33416684163362637,0.32206274194820295,0.3552356259376823,0.24153522784801057,0.08972353774560995,-0.40258345580704913,-0.17131380664637572,0.07824671909164736,-0.22545782576752596,-0.028083947457635136,-0.0743316249515472
CG-posterior-cingulate-gyrus-R,-0.2285722317708194,-0.24445842738928833,-0.17938603368277473,-0.2869462137846444,-0.10759035471857606,-0.04191747318475747,-0.0032063457932122843,0.016900319063239397,-0.10160553771001249,-0.24876936904823901,-0.16674643728286934,0.1295009053427846,0.22566925674208363,0.30967488411560273,-0.3032120190428857,-0.3815255903426137,-0.5231298355740264,-0.5319397340461995,-0.5450754454251137,0.04301351025863183,-0.024150397322388877,0.20178099673752165,0.13578139299135691,0.35644129315050577,-0.02011728742886656,0.8704348477446457,1.0,0.5645608384165083,0.4586481337946294,0.22042510206010696,0.03271597636879752,0.7036836862463982,0.6102735660868059,0.17927832991401035,0.182799119751053,0.12396174838704806,0.24382363824348366,0.47185143630648796,0.5192608485907922,0.06987503413548464,0.0695527995742268,-0.05970520741353863,0.13402887197027885,-0.11767510533887383,-0.35896934653041107,-0.2217930281560039,-0.46105419958852567,-0.5645003314006309,0.42857301041947926,0.32989540216601493,0.289721308229881,0.268322918752132,0.26784354849030073,0.4472791060648075,0.5135778288267926,0.29036575396787834,0.6704784818470119,0.7866198581242649,0.14797626401849603,-0.11402213018168977,0.5655745405940723,0.6479812018359091,0.07087924777769568,0.056687268016793864,0.33120902329897767,0.29017636264502167,0.43642495151567734,0.6085363418687104,0.5226998744475659,0.4355213198968029,0.4390801872017076,0.43310321626426174,-0.1262301771044422,-0.3108417893678385,0.21403009415580354,0.11860428672490818,0.08334132451404784,0.037752080188563915,0.12961303592102855,-0.032814236570128566,0.5850948235525906,0.26830306403707405,0.30715316306557644,0.34213591688146167,0.23767967607611612,0.15287447602246845,-0.24750669548079515,-0.028277606002634993,0.0490159377017297,-0.1833765765173145,-0.005571230647366615,0.045452621315455445
FL-middle-frontal-gyrus-L,-0.4661119526674762,-0.6776777088940866,-0.46492058345696774,-0.7174468609682392,-0.2730700985969777,-0.3913709268202627,-0.2779255395372641,-0.10155611142610359,-0.21131878678935362,-0.5482471112622814,-0.35417839814590063,0.05062057797475935,0.13093745990452207,0.34192870759403693,-0.26548132822019993,-0.39606085707644717,-0.6046559336404185,-0.5702211706472055,-0.7400855194332708,-0.21809252855274175,-0.2603150113647419,0.47756498852810847,0.2438593844799835,0.16591368042696544,-0.08985976539207177,0.5633069356204117,0.5645608384165083,1.0,0.681373360043901,0.44650591357341185,0.08074467833818749,0.5964091709092406,0.45013476735116625,0.20706235674287768,0.20649438884687316,-0.139775904279684,-0.04010030808969222,0.43393690187255857,0.48857450485718773,-0.02924378866526824,-0.026698842717109657,-0.0035853318521426153,0.29606715061775857,-0.38066210157303954,-0.5587347442989195,-0.5055082648850494,-0.6681842826122052,-0.7850748743424645,0.5862587297204375,0.39326839993658946,0.25550649205291337,0.23622009231249866,0.462602781908558,0.5199977499503188,0.7108914127607896,0.4894159255467892,0.7194302543101647,0.6570152193757929,0.29390825426980594,-0.10622305220529124,0.4870387615106253,0.3594451945184937,0.25286258336001155,0.17482059491571733,0.37211294771481607,0.39219683391781646,0.4410332150854224,0.4364968865264228,0.7148626037708931,0.49531501598876265,0.39212786764849755,0.46500436554860786,-0.3425157811419275,-0.5330703433769468,-0.14074676874959166,-0.35424272877514656,-0.08861454941464098,0.0012660642300447993,0.05910347677460138,-0.37327138433710066,0.5957651315433393,0.009736771128566352,0.349107919300111,0.3564976373345323,0.27165900785315467,0.07587347785215982,-0.11645248902083541,0.04518848903970659,-0.2489073812225605,-0.5260155540876502,-0.07353338551366694,-0.07138205518625584
FL-middle-frontal-gyrus-R,-0.6505224084540185,-0.6918740212454039,-0.6011447043371412,-0.7817669293133043,-0.28015696304348686,-0.29534994360130196,-0.11208130915875623,-0.06713689248435638,-0.28165606507498164,-0.36269061269277364,-0.37539913478804526,-0.19337700391634177,0.2577998377041427,0.2294176491281166,-0.26022810173323413,-0.35309322332436166,-0.5222588442860328,-0.45235939878842213,-0.4574334814362753,-0.30977718098282464,-0.1438344380938581,0.3805006575931674,0.3611215157301507,0.24807642806823144,0.19351938657548629,0.4746868968061567,0.4586481337946293,0.681373360043901,1.0,0.20896605713756605,0.1880461949185846,0.601313142323592,0.5382860395092917,0.28722444040735423,0.3037815315024841,-0.03097598651563997,0.06499464667434482,0.2851732469716823,0.3595455973860061,0.18925468128191356,0.16680960860733915,-0.07604126207390084,0.21433113909504825,-0.1386771310378725,-0.3248341245312867,-0.17374840876825554,-0.6572183631021108,-0.7351122676647188,0.247186178825661,0.5630664673709118,0.1289836685693291,0.13521500931023875,0.2684954630796153,0.3546057887571483,0.4844909962157915,0.6668543301182961,0.43841703935613047,0.6886120745862397,-0.07264198730876985,-0.0512033339020963,0.4321222396097029,0.40939855148870563,0.22490932386965146,0.25143684613779593,0.31558335661258075,0.49593384498952786,0.2611148733725814,0.34868443764446216,0.43353691683968604,0.497352017074886,0.3246390960199123,0.32536151509989747,-0.08399247505680561,-0.3616149432745847,-0.07058115580588367,-0.10184725174515742,0.1298503221716386,0.08961197252187939,-0.05083544615696081,-0.23430813155610158,0.4327667286059611,0.2975324066465792,0.09446656667915572,0.3238939023919936,-0.052709642386874214,0.04514321752909934,-0.13144249521403653,0.007422428587588031,-0.32526357583485416,-0.2649046239466823,-0.0936050565324852,-0.011262778854196452
TL-posterior-temporal-lobe-L,-0.22740175041075267,-0.22592621605505658,-0.16277901415882942,-0.200122178141198,-0.09875548125889247,-0.11082041818948962,-0.00483361781769319,0.16676683415265187,-0.2219031145244654,-0.26784116228529514,0.35583636425513504,0.6115379952504325,0.12709764453567954,0.39288898487152407,-0.2601653253570111,-0.07895686605168047,-0.4985903405312756,-0.40608362874719356,-0.5903562852822534,0.07112747628350594,-0.03699379598530145,0.5490995332294036,0.34442423615187523,-0.10613613833420893,-0.3804905657906136,0.12576011551900995,0.22042510206010693,0.44650591357341185,0.20896605713756608,1.0,0.5531161383687924,0.3590551879424572,0.18673623473356885,-0.17206034978485196,-0.18062502751043932,-0.20694824210259885,-0.07187462829179145,0.14539364865710294,0.13759859829412313,-0.2347117428889623,-0.1718790436018833,-0.1500804814142838,-0.08723589946187466,-0.5913804766079046,-0.49809045186339934,-0.3978538923149959,-0.12819578279923632,-0.11452031444435738,0.17437577111927083,-0.17005220121262163,0.2564859591100746,0.281592964450513,0.3798394363464995,0.23748893617699154,0.38526309406069636,0.2070884458826423,0.053559903747520676,0.12489189708310472,0.25646234644444593,-0.06308968769696267,0.22987179755590154,0.0773503065673424,0.2816843268573019,0.16256879629887044,0.21655883700984707,0.05152201040049886,0.2445393673055564,0.28802949103277,0.32654709680668403,0.15466593758169972,0.25029620986114315,0.18183221346629164,-0.11410773152328284,-0.21064961583230893,-0.06596898616791574,-0.0418527512929896,-0.032177755250624725,-0.1762738803579289,0.31073152218943345,0.06953825508346123,0.3428263454221211,0.06006361218217133,0.15675046598727138,0.18693222178657048,0.4300176961965888,0.28475055598610216,0.2907482639259057,0.23578624445575513,-0.09138124463357802,-0.21032026728321312,0.3542864553420994,0.3396940651978131
TL-posterior-temporal-lobe-R,0.013729630239441102,0.04380769682318971,0.037836472394748216,0.057111834667877365,0.11756288533989406,0.06318979018901681,0.19460541459873884,0.13454894652004756,-0.05279747377090303,-0.06206461305430439,0.49028218546787805,0.3938965160995548,0.32694629214634946,0.23776049189101736,-0.05324730646059915,0.12950891903809464,-0.2805456508598948,-0.20982798262807975,-0.3147560824751727,-0.07317084271446654,0.06714664736593878,0.3023006679112969,0.5252801869107636,-0.04878263290215838,-0.22672608505944242,-0.09883863525472494,0.03271597636879752,0.08074467833818749,0.18804619491858457,0.5531161383687924,1.0,0.030090518128427494,0.09957637740765211,-0.15595466561856508,-0.18811309121836423,0.06447750797081038,0.1657270854301403,0.012654817915233664,0.02678195520058336,-0.3059476036681628,-0.2414139109084887,-0.20395016465287194,-0.1324013644325676,-0.3304231471964936,-0.2597833610921341,-0.17628074711666653,0.015122243654117797,-0.09040027003829582,0.006831230067627009,0.08289963529035461,0.20555446891837612,0.34499417021102313,0.12950128636896563,0.14309543318843282,0.11586567658384313,0.30334502556234505,-0.17924359710661086,-0.013278312803619484,0.006490008803238294,0.0260521812827277,-0.04949446956457435,-0.010401943140224629,0.25330612183348633,0.26963461392053945,0.1781678981185476,0.2698937673373489,0.18648713219958846,0.24063966491930008,0.024209109845868326,0.15124743808438393,0.2123268641440688,0.15025443876615577,0.240664439655208,0.16429603827562636,0.19554450142789997,0.3187333048779563,0.1046772958856987,0.041862021501557246,0.32011132797622116,0.3467372216364751,-0.14712970962790442,0.3602314951515433,-0.24608458930356253,-0.03133402921734549,0.10859206094314107,0.20946425245066017,0.17528545460562397,0.334613490999296,-0.2647487855939254,-0.1551723839887548,0.14880281622511607,0.37843596930238427
PL-angular-gyrus-L,-0.6061694851632876,-0.5056747813673074,-0.5718407007029895,-0.5638301217406585,-0.3868257872770059,-0.2517869069433473,-0.07128435423813703,-0.0678346635185675,-0.47020905621485043,-0.4486266188474784,-0.2378089711842723,0.10113117334799404,0.16487833344549255,0.17348218166872867,-0.5264332300277549,-0.43272199484148116,-0.5456891931434876,-0.49001316751447116,-0.5833277733966021,-0.07421608685868938,-0.19754188360331085,0.37774260339983795,0.2139337926936988,0.13976871937574933,0.0039246665779292915,0.6326519394061687,0.7036836862463982,0.5964091709092406,0.601313142323592,0.35905518794245717,0.03009051812842749,1.0,0.7534174170284806,0.22290087410016812,0.259881049052763,0.05940847424444401,0.20285969416343297,0.5149890877995074,0.5362532655585884,0.22729282619265423,0.2136660674812741,-0.00015046555036440123,0.21315500470464904,-0.24867915751393105,-0.43975302700377333,-0.30102932706644603,-0.4532682862530947,-0.5082749879723709,0.38294763080079874,0.40355495139025965,0.19181247067017038,0.14543429912649564,0.3232269208002454,0.4219687591515153,0.347766273827726,0.3974915058363915,0.49898885645005414,0.6417125592595196,0.24859263360875075,0.02401767529394083,0.7051698166687292,0.6625721356886202,0.04854956412457192,0.03791254275968476,0.34402442076139517,0.2514129275755052,0.3835781719045619,0.4581463632150121,0.37991360570390387,0.3955992675345284,0.3288649235305964,0.29454837295200703,-0.25644699444853425,-0.4558412986602724,-0.0412506309175152,-0.012105490891657278,-0.11916036220606334,-0.09160610739821543,-0.11187682802483584,-0.1632719489555402,0.7663664437235587,0.43850234088577295,0.21361510433525968,0.299080786745428,0.1903121632047056,0.22036802729861463,-0.028878750463314146,0.003414170051189032,-0.14484280390531926,-0.2250505041698962,0.11946337648810448,0.06068824501124821
PL-angular-gyrus-R,-0.4904201547639847,-0.3456865994605121,-0.3891811614130532,-0.46354757490834186,-0.2769244797695641,-0.22091340181695565,0.10636658832060686,-0.040790315827480064,-0.3401020779474373,-0.31699134211421304,-0.164121009877034,0.14604032340749082,0.250163323807348,0.07778266963536891,-0.3640891179132202,-0.2994316753604863,-0.5168671587494202,-0.48531777605218296,-0.4072039594190205,0.024213198768996733,-0.03241560411613828,0.19106934421325972,0.20585730265540114,0.2696112617027628,-0.05346986715134934,0.6293191240554438,0.6102735660868058,0.45013476735116625,0.5382860395092917,0.18673623473356882,0.09957637740765211,0.7534174170284806,1.0,0.42746330254079123,0.41515372715902477,0.35579999008652086,0.3600151243590015,0.6528163768279533,0.6315066303629016,0.16886583235195002,0.1230683585283286,0.14970087191074694,0.1899607903989536,-0.1169972710585182,-0.22849304945319296,-0.08796578294299476,-0.6042407089451299,-0.4483077379008498,0.19622322205785817,0.2994535868939828,0.40079855917694734,0.4321716866788854,0.49703628865969784,0.5559120779958532,0.4383151516864972,0.5747984109182409,0.40526553748023825,0.5074281631724266,0.08690601792101388,-0.014708521250218053,0.5610027954041601,0.585843627715543,-0.23537152879209577,-0.29926077422321173,0.1817257884823444,0.14712025678332902,0.682235661487502,0.7304539183835962,0.5182781670227731,0.6885553719353551,0.6001111223672447,0.5678709823808206,-0.10690134648369115,-0.1612952460619889,0.1762831722860813,0.12235300804860473,0.17660493944897146,0.228036242243278,0.029803597350646704,-0.1538842933292792,0.6451818500225187,0.6434411375817232,0.41644575387041816,0.4791135973820173,0.4160121008056894,0.38969701443744725,0.03573333084237479,0.06891350364523739,0.042780571502290345,0.05632468220544259,0.16560732755949975,0.13550766592616903
caudate-nucleus-L,-0.22614618127229144,-0.2111174408585038,-0.09547966653261244,-0.1516835876518318,0.03885171900117994,-0.040168451170986615,-0.01678273403235288,-0.005938293494323026,-0.12518821458037352,-0.11214607550641965,-0.28223514973352665,-0.18046197593818367,0.10150126828918618,-0.06014085027676357,0.07329714359102418,0.13309197953977678,-0.1810845280853365,-0.20950669673012623,0.04719552775577403,-0.02702512520333635,-0.017729358963468514,-0.11564148138557626,0.00121481657996557,0.6048125425614901,0.5009950892053019,0.38514191289760513,0.17927832991401035,0.2070623567428777,0.28722444040735423,-0.172060349784852,-0.15595466561856508,0.22290087410016812,0.42746330254079123,1.0,0.971193717558123,0.6716101698593624,0.6116033474343187,0.5994835652204219,0.5349314279902682,0.2848911621386383,0.24830087467348344,0.5482086208119967,0.5142666419961212,0.5074661603987388,0.1493299901714833,0.45208277747730335,-0.4309382155558977,-0.23199398064069618,0.05519069209102921,0.1873245507050014,0.5666629694689103,0.5398356851397313,0.19986205318002895,0.2813695807894069,0.3465066863254372,0.38799354726185226,0.31846700653013105,0.28714763895537265,-0.1444950914853824,-0.24869128017849756,-0.00836527461518888,0.06129651656592589,-0.34805183664810224,-0.2490391428809595,-0.18229120534434545,-0.06632352338791872,0.523774629849635,0.5013427891844358,0.19744831287997558,0.4048418763121864,0.6224516829542786,0.6397155940912046,0.21739726348736763,0.22754141168194883,0.4800624142182528,0.3242632020211856,0.48567848470133945,0.5624617756953474,-0.08532759161210829,-0.14611892579514155,0.3715571614989362,0.2923668911054437,0.5377741441502435,0.4522725732211981,0.258844381165122,0.21028493804315795,-0.036854933526209714,-0.05973945208375927,0.18763646216552343,-0.03139832309441117,0.12659595836170356,0.04792015193989721
caudate-nucleus-R,-0.2497272572311405,-0.2475529675136896,-0.11771875737328259,-0.18191714660017472,0.016988051461404877,-0.06602798547668019,-0.03733565159196122,-0.005907917644433583,-0.10023141153965234,-0.10494519127049277,-0.3122830081094997,-0.2005386005270349,0.15125054080964861,-0.010554491566541735,0.057148205699513746,0.08361965887229925,-0.13392492049497765,-0.14292305262946894,0.056346731742359234,-0.002724849210137559,-0.01988851544265213,-0.08924425452458343,-0.016225860905542195,0.5216838082167402,0.4488515058837486,0.39177934528461505,0.18279911975105304,0.20649438884687316,0.3037815315024841,-0.18062502751043932,-0.1881130912183642,0.259881049052763,0.41515372715902477,0.9711937175581231,0.9999999999999999,0.6869006377430492,0.6401060060415164,0.6621063466334554,0.6030025957409493,0.302985747345142,0.2742014892213067,0.6647714157699138,0.5474952498278935,0.4562446678340563,0.15811458962822664,0.4149779430916133,-0.4031209653517006,-0.21830426825392413,-0.01868741163707037,0.1558473954897323,0.5635006359594449,0.494253053101846,0.19129792635444995,0.26865695560549685,0.27237057406599036,0.3433770970694555,0.30106725362180065,0.27310323137613934,-0.197663510790885,-0.3366934947507474,0.01067263141946667,0.07221464771779167,-0.3168670622829526,-0.23534351386126082,-0.205944934048143,-0.08202010749503763,0.48497881491760764,0.4712516044243854,0.18512256161526672,0.3764427913119214,0.5965292531517772,0.5791159858124206,0.21424410739113914,0.22810126842666117,0.42711383054500174,0.2876945485516337,0.41894164132399386,0.5595762185848655,-0.17836462973867423,-0.1458595050224494,0.3902136744445617,0.2589444695338377,0.48402902982049767,0.39640277529174134,0.23665751338141947,0.20180565671553818,-0.021013646519456173,-0.07918104651566371,0.1955345940243752,-0.01801206037869097,0.14600592657502265,0.03222552787045076
nucleus-accumbens-L,0.06970541906099481,0.20428810938509406,0.04257983710835329,0.11674456625836432,0.09191557793524971,0.0668820205811493,0.22329036199468819,0.06917886593243652,-0.036833849097678735,0.054481602223045066,0.04012988142796612,0.04447510865569218,0.3220325239200497,-0.0658289033677558,0.06382083426576725,0.23287398270405843,0.036007977832887395,0.037089878462870825,0.09345599919895821,0.26723414056057876,0.23522362664434418,-0.14237459700389823,0.062179573191984874,0.30934836509926844,0.18946372688409993,0.23018221696687904,0.12396174838704806,-0.139775904279684,-0.030975986515639962,-0.20694824210259888,0.06447750797081038,0.059408474244444016,0.3557999900865208,0.6716101698593624,0.6869006377430492,1.0,0.8241952769392537,0.6167604728355895,0.5288446545596556,0.060651470296534345,0.09896962297008502,0.5767154195525602,0.2826685601472852,0.3158293691951607,0.15508893538942597,0.40388125883077736,-0.13804548688338225,0.029029390275834732,-0.1896514838559212,0.012566142069140994,0.599208780935664,0.5689766985565465,0.014400182232971947,0.10041683519841066,0.17920911382204094,0.26618703288186213,-0.005472132162676069,0.023697303644602003,-0.2142223032968835,-0.20861300874081562,-0.05822093301499305,0.06726530029155248,-0.3702487830999773,-0.25662332745963407,-0.1349797018735871,-0.16384346536214872,0.4730660058818949,0.48357112353076986,-0.08537372569048465,0.1754058094947967,0.380532353911236,0.4551241827444771,0.24389362722059668,0.4022191505451039,0.6390333795780949,0.6159780085686101,0.3561481726487519,0.2961149421758723,0.027803634320222058,0.09493097922309056,0.22320315228195953,0.40901438622020597,0.3951074127985591,0.2851264610263133,0.3565628085525431,0.35068445976871554,0.10236428404310338,0.057558289681436,0.39326156616961405,0.19465705500351946,0.23744730479451354,0.28987354713594154
nucleus-accumbens-R,-0.006232495656918102,0.09895182793534064,0.01616688042541481,0.12746413496111533,-0.013753393923324772,0.009894427152554479,0.09063337064203991,0.0410282082106413,-0.13060363789534,-0.13263680577640352,0.1578040864479153,0.13979927001114742,0.22084204537179244,-0.005860152758049163,-0.014821216104006156,0.07501771674783493,-0.14382557281164374,-0.10069114672834807,0.03862236088393376,0.2564262597919457,0.33090120084116104,0.07474593747951115,0.25103483880324495,0.3581538728235869,0.20916671748671642,0.21991769348592605,0.24382363824348366,-0.04010030808969222,0.06499464667434482,-0.07187462829179145,0.16572708543014034,0.20285969416343297,0.3600151243590015,0.6116033474343187,0.6401060060415165,0.8241952769392537,1.0,0.6853461361215043,0.6537882366515257,0.2255716929876389,0.280341340618714,0.4506029066931748,0.47431520176794806,0.32884925996225417,0.08039138882880048,0.3342099492294046,-0.10624197644188584,-0.006454749391373781,-0.12160206829706866,0.1039689260704776,0.4621336618698927,0.4640132199607313,-0.08501517539653969,-0.032780921253011366,0.11592058455510047,0.17779455457373813,0.0030880859038800897,0.11566245603388935,-0.203812768429329,-0.22649630725537948,0.005756573949524256,0.20799717185027813,-0.13790526667015499,-0.12311721428358262,-0.05518959679032669,-0.013761388677447375,0.35255709872467855,0.3808945559453033,-0.07484594387155041,0.11144380540058993,0.4001338947711605,0.44084548382486155,0.229347565507913,0.3115030695766922,0.5877058153520364,0.6531943231891489,0.292977341703652,0.3486544753980223,0.060485295275508826,0.2730117491207867,0.2239214623994648,0.3953135348819958,0.2898527180240994,0.20142584177041856,0.3124434302432846,0.3027581419567694,0.2693670651184505,0.0989316700361863,0.2692656881312835,0.051889991235092255,0.3593789638434695,0.3851772175859129
putamen-L,-0.19723358776413488,-0.21818881745109903,-0.15618564216279957,-0.2773630835724626,-0.10914949275627109,-0.19308534977451838,0.01765389563033993,-0.039936145151682936,-0.0918866784003393,-0.33647140894063343,-0.21829597955862598,0.10830209399065369,0.2267957808948486,0.14157610893066794,-0.14863745016985438,-0.08834244292936741,-0.32619421226787026,-0.30764502996721405,-0.2990301705021137,0.18391650607376156,0.044247846957693016,0.11317093778472037,0.07947038391312088,0.2136965688949043,-0.053474610336573206,0.5597355691249289,0.4718514363064879,0.43393690187255857,0.28517324697168234,0.14539364865710294,0.012654817915233664,0.5149890877995073,0.6528163768279533,0.5994835652204219,0.6621063466334554,0.6167604728355895,0.6853461361215043,1.0,0.9701001010867396,0.2991340155320754,0.31428091788580415,0.6434764031834386,0.6052278444169276,-0.11236071737965057,-0.27816090497868395,-0.17873941799412799,-0.3746355718702544,-0.27905604241208404,0.13267795170358523,0.0908998618739143,0.4728231473431419,0.4545829465621668,0.3288650288195276,0.3472985202273509,0.3431025417463923,0.29705405447406436,0.45964006534502805,0.374270348869042,-0.07004005660661419,-0.40724335633093467,0.39695888248817174,0.44621423904698637,-0.2861623263299466,-0.25949269166521793,0.10826072149636719,0.00869939076183131,0.6082071837650629,0.6500906589681782,0.41045207954412,0.43078011172474573,0.6635327917301111,0.6458287954601102,-0.06695802332451399,-0.0035287518733143424,0.26835637124691597,0.15044118568392717,0.07759996015694552,0.32020264444495505,-0.12835098936906572,-0.08404667813677519,0.5742015131722998,0.3149542339318271,0.4538666512973945,0.35673682570468196,0.5811230407647161,0.3892696152195279,0.23117784478312653,0.14247856307185155,0.25276931036338374,0.004947642544765314,0.31172449773902133,0.17999042783146288
